client_id,persona_archetype,household_income_usd,net_worth_usd,liquidity_30d_usd,cashflow_volatility_pct,income_stream_count,primary_tax_bracket_pct,jurisdiction_country,kyc_risk_flag,compliance_restrictions,ethical_screens,product_blacklist,leverage_limit_x,drawdown_tolerance_pct,target_volatility_pct,goal_stack,time_horizon_primary_years,advice_style,explanation_depth,preferred_metrics,channel_preference_ranked,nudges_opt_in,notification_quiet_hours,trust_score_dynamic_1_100,trust_decay_days,engagement_score_1_100,adherence_score_1_100,consent_data_sources,data_freshness_days,advisor_relationship,last_action_type,last_action_date,last_action_outcome,model_version_current,safety_overrides,notes_agent_constraints
A0057,Stabilizer,106308,900304,50031,6.5,1,12,US,Medium,NoDerivatives;NoShortSelling,,Crypto;LeveragedETFs;PennyStocks,0.9,10.5,5.9,Retirement:15y;Emergency:1y;Debt:2y,15,Educational,Medium,MaxDD;Sharpe,Phone>Chat>App>In-Person>Email,false,21:15-08:15,61,161,46,44,CreditBureau;OpenBanking,11,None,AlertAcknowledge,2025-10-31,Success,v1.9.6,NoAutoTradesBelow$1k;NoMargin,Keep expenses buffer ≥ 4 months
A0058,Stabilizer,152825,312517,46426,5.8,2,12,US,Low,NoIlliquids,ESGOnly;NoWeapons,Crypto;LeveragedETFs;PennyStocks,1.0,8.4,6.4,Retirement:15y;Emergency:1y;Education:6y,15,Concise,Medium,TaxCost;Sharpe,Phone>Email>Chat>App>In-Person,true,19:00-08:30,52,112,49,49,OpenBanking,6,None,Rebalance,2025-04-15,Failed,v1.10.3,PauseWhenVIX>30,Keep expenses buffer ≥ 4 months
A0059,Stabilizer,137059,444941,23247,6.3,3,15,DE,Low,,NoTobacco;NoWeapons,Crypto;LeveragedETFs;PennyStocks,1.2,10.6,7.0,Retirement:15y;Emergency:1y,15,Educational,Shallow,MaxDD;TaxCost,Email>Phone>In-Person,true,20:15-07:45,63,146,63,60,OpenBanking;Payroll,14,Hybrid,PlanUpdate,2025-03-16,Partial,v1.10.5,NoMargin;NoPennyStocks;StopLossDisabled,Keep expenses buffer ≥ 4 months
A0060,Stabilizer,114593,245482,18916,5.0,4,12,US,Low,NoDerivatives,NoFossilFuel,Crypto;LeveragedETFs;PennyStocks,1.0,11.2,8.0,Retirement:15y;Emergency:1y;Healthcare:8y,15,Educational,Medium,MaxDD;TaxCost;Sharpe,In-Person>Chat>Phone>App,true,19:00-06:45,61,118,57,54,CreditBureau;OpenBanking,5,Human,AutoTransfer,2025-10-03,Success,v2.8.8,LimitOrderOnly;NoIlliquids,Keep expenses buffer ≥ 4 months
A0061,Stabilizer,52863,219827,30800,6.5,2,10,UK,Low,NoIlliquids,,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,1.1,10.1,7.3,Retirement:15y;Emergency:1y;Debt:2y,15,Directive,Shallow,TaxCost;Sharpe;MaxDD,App>Chat>In-Person,true,20:30-07:00,64,100,67,65,CreditBureau;OpenBanking,19,Human,AutoTransfer,2025-04-21,Failed,v2.9.5,NoIlliquids;NoMargin;NoPennyStocks,Keep expenses buffer ≥ 4 months
A0062,Preserver,135665,982883,73590,4.9,2,15,IN,Low,,,Crypto;LeveragedETFs;PennyStocks,1.1,8.7,8.9,Retirement:15y;Emergency:1y;Debt:2y,15,Educational,Medium,MaxDD;Sharpe;TaxCost,In-Person>Phone>Chat,true,19:15-07:45,75,158,61,55,Brokerage;OpenBanking,13,Human,AlertAcknowledge,2025-02-02,Partial,v1.10.1,LimitOrderOnly;NoMargin,Maintain ≥ 12m cash runway and low drawdown
A0063,Preserver,111938,1501216,85731,6.0,3,12,US,Low,,NoTobacco;ESGOnly,Crypto;LeveragedETFs;PennyStocks,1.1,14.7,5.6,Retirement:15y;Emergency:1y;Education:6y,15,Concise,Medium,MaxDD;TaxCost,In-Person>Phone>Chat>Email>App,true,22:30-06:00,75,177,66,59,Brokerage;OpenBanking,11,None,PlanUpdate,2025-03-24,Success,v2.8.8,NoPennyStocks;PauseWhenVIX>30;StopLossDisabled,Maintain ≥ 12m cash runway and low drawdown
A0064,Builder,36431,137764,6989,13.0,2,10,US,Medium,,,Crypto;LeveragedETFs,1.4,19.1,10.1,Home:3y;Retirement:30y;Debt:2y,3,Concise,Medium,MaxDD;TaxCost;IRR,App>Email>Phone>In-Person,true,21:15-07:45,57,105,53,43,OpenBanking,9,None,AutoTransfer,2025-11-10,Failed,v1.8.1,NoAutoTradesBelow$1k;PauseWhenVIX>30;StopLossDisabled,Prioritize liquidity and down payment savings
A0065,Preserver,174018,560732,38322,5.6,1,15,UK,Low,NoDerivatives,NoFossilFuel;NoWeapons,Crypto;LeveragedETFs;PennyStocks,1.1,11.6,8.1,Retirement:15y;Emergency:1y;Debt:2y,15,Concise,Shallow,MaxDD;Sharpe,In-Person>Email>Chat,true,22:00-06:30,82,145,67,55,Brokerage;OpenBanking,7,Human,AutoTransfer,2025-12-11,Success,v1.9.9,NoAutoTradesBelow$1k;NoMargin;StopLossDisabled,Maintain ≥ 12m cash runway and low drawdown
A0066,Stabilizer,102645,539165,24926,6.8,2,12,US,Low,,NoFossilFuel;NoTobacco,Crypto;LeveragedETFs;PennyStocks,1.0,11.3,7.2,Retirement:15y;Emergency:1y,15,Educational,Shallow,Sharpe;TaxCost;MaxDD,In-Person>Email>App>Chat>Phone,true,23:00-07:15,62,162,58,52,CreditBureau;OpenBanking,18,Hybrid,Rebalance,2025-06-01,Failed,v2.10.2,StopLossDisabled,Keep expenses buffer ≥ 4 months
A0067,Optimizer,123345,1326207,68272,9.4,2,12,US,Medium,,,Crypto;PennyStocks;PrivateCredit,1.5,20.7,9.6,Wealth:10y;Estate:20y;Healthcare:8y,10,Directive,Deep,IRR;MaxDD;TaxCost,Chat>In-Person>Phone,true,21:30-06:15,67,107,58,46,Brokerage;OpenBanking;Payroll,7,Human,Rebalance,2025-04-19,Partial,v1.8.1,LimitOrderOnly;StopLossDisabled,Enforce tax budget and position caps
A0068,Preserver,89927,538351,48375,5.8,2,10,US,Low,,NoTobacco;ESGOnly,Crypto;LeveragedETFs;PennyStocks,1.2,11.8,8.9,Retirement:15y;Emergency:1y,15,Educational,Deep,MaxDD;TaxCost,In-Person>Chat>Phone,true,21:00-06:30,74,226,74,70,Brokerage;OpenBanking,3,Human,PlanUpdate,2025-04-10,Success,v2.9.5,NoAutoTradesBelow$1k;NoIlliquids;NoMargin,Maintain ≥ 12m cash runway and low drawdown
A0069,Explorer,38590,246818,8300,17.6,4,10,US,Low,,ESGOnly,PennyStocks,2.0,30.6,17.6,Business:5y;Travel:2y;Healthcare:8y,5,Concise,Deep,Sharpe;MaxDD,Chat>App>In-Person>Email>Phone,true,23:00-06:30,57,57,43,31,CreditBureau;OpenBanking;Payroll,2,Human,Rebalance,2025-08-08,Success,v1.9.5,NoIlliquids,Allow small experimental sleeve ≤ 3%
A0070,Builder,72387,366806,17473,12.8,2,10,US,Low,,NoFossilFuel;NoWeapons,PennyStocks;PrivateCredit,1.7,23.3,10.3,Home:3y;Retirement:30y;Healthcare:8y,3,Directive,Shallow,TaxCost;MaxDD,Chat>App>In-Person,true,20:15-07:15,65,94,51,41,CreditBureau;OpenBanking;Payroll,9,None,Rebalance,2025-12-09,Success,v1.9.6,NoAutoTradesBelow$1k;NoMargin;PauseWhenVIX>30,Prioritize liquidity and down payment savings
A0071,Explorer,81699,591929,26073,17.0,1,10,US,Low,NoDerivatives;AccreditedOnly,,PennyStocks,1.9,29.9,16.1,Business:5y;Travel:2y;Debt:2y,5,Educational,Deep,Sharpe;MaxDD;IRR,Chat>In-Person>Phone>Email,true,21:30-07:30,64,52,71,69,OpenBanking;Payroll,2,Human,AutoTransfer,2025-08-02,Failed,v1.8.6,LimitOrderOnly,Allow small experimental sleeve ≤ 3%
A0072,Explorer,45523,-34111,4199,16.3,4,10,US,Low,NoShortSelling,NoFossilFuel,PennyStocks,1.8,31.8,16.8,Business:5y;Travel:2y;Healthcare:8y,5,Collaborative,Deep,Sharpe;MaxDD,Phone>Email>In-Person,true,21:45-06:30,56,61,69,65,CreditBureau;OpenBanking,1,Hybrid,AlertAcknowledge,2025-03-20,Success,v1.9.5,PauseWhenVIX>30;StopLossDisabled,Allow small experimental sleeve ≤ 3%
A0073,Explorer,111635,761948,21180,17.9,1,15,IN,High,,NoFossilFuel;NoTobacco,PennyStocks,1.7,25.7,13.0,Business:5y;Travel:2y;Debt:2y,5,Educational,Shallow,MaxDD;IRR,Email>Chat>App>Phone,false,23:45-08:30,40,75,48,45,OpenBanking,5,Hybrid,AlertAcknowledge,2025-06-22,Success,v2.9.5,LimitOrderOnly;NoIlliquids;NoPennyStocks,Allow small experimental sleeve ≤ 3%
A0074,Preserver,63647,736090,33599,7.3,2,10,US,Medium,AccreditedOnly;NoIlliquids,ESGOnly,Crypto;LeveragedETFs;PennyStocks,1.1,8.4,5.5,Retirement:15y;Emergency:1y;Debt:2y,15,Educational,Deep,TaxCost;MaxDD,In-Person>App>Chat>Phone>Email,false,20:45-06:00,75,211,84,87,Brokerage;CreditBureau;OpenBanking,14,Human,PlanUpdate,2025-07-05,Success,v1.9.7,NoPennyStocks,Maintain ≥ 12m cash runway and low drawdown
A0075,Explorer,25453,84669,5759,20.9,1,10,US,Low,AccreditedOnly;NoIlliquids,ESGOnly,,1.9,25.5,16.5,Business:5y;Travel:2y;Healthcare:8y,5,Concise,Shallow,MaxDD;Sharpe,App>Chat>Phone>Email>In-Person,true,23:15-08:00,62,72,55,45,OpenBanking,6,None,PlanUpdate,2025-01-04,Success,v2.10.2,LimitOrderOnly;NoAutoTradesBelow$1k;NoPennyStocks,Allow small experimental sleeve ≤ 3%
A0076,Optimizer,202777,3408171,133060,9.9,3,12,US,Low,NoDerivatives;NoShortSelling,NoTobacco,PennyStocks,1.7,16.5,13.3,Wealth:10y;Estate:20y;Debt:2y,10,Concise,Medium,IRR;TaxCost;Sharpe,In-Person>Phone>Email,true,19:30-08:00,75,94,83,73,Brokerage;CreditBureau;OpenBanking,4,None,PlanUpdate,2025-01-20,Success,v1.10.9,NoAutoTradesBelow$1k;NoPennyStocks;StopLossDisabled,Enforce tax budget and position caps
A0077,Explorer,55187,182784,10963,21.4,3,10,US,Low,NoDerivatives;AccreditedOnly,ESGOnly;NoFossilFuel,,2.1,33.1,15.8,Business:5y;Travel:2y,5,Concise,Medium,MaxDD;TaxCost;IRR,App>Email>In-Person>Chat,false,22:00-07:30,64,52,52,49,OpenBanking,6,Human,PlanUpdate,2025-01-18,Success,v1.8.3,NoAutoTradesBelow$1k,Allow small experimental sleeve ≤ 3%
A0078,Stabilizer,69360,233779,28626,6.4,1,10,US,Medium,,NoWeapons,Crypto;LeveragedETFs;PennyStocks,1.2,9.1,5.9,Retirement:15y;Emergency:1y,15,Educational,Medium,Sharpe;TaxCost;MaxDD,Chat>App>Phone,true,23:30-06:15,55,178,57,52,CreditBureau;OpenBanking,17,None,AutoTransfer,2025-07-20,Partial,v2.9.2,LimitOrderOnly;PauseWhenVIX>30,Keep expenses buffer ≥ 4 months
A0079,Builder,45393,48563,7067,13.8,1,10,IN,Low,NoDerivatives,,PennyStocks,1.5,15.0,9.4,Home:3y;Retirement:30y,3,Collaborative,Shallow,MaxDD;TaxCost,Email>App>Phone,true,20:00-08:15,66,142,51,39,CreditBureau;OpenBanking,15,Hybrid,AlertAcknowledge,2025-02-06,Success,v2.9.5,LimitOrderOnly;NoPennyStocks;PauseWhenVIX>30,Prioritize liquidity and down payment savings
A0080,Builder,32122,31553,1923,10.5,2,10,US,Low,,NoFossilFuel,,1.7,23.9,10.2,Home:3y;Retirement:30y;Education:6y,3,Collaborative,Medium,Sharpe;MaxDD;IRR,Phone>Chat>Email>App>In-Person,true,20:30-06:15,60,117,53,46,OpenBanking;Payroll,19,Hybrid,PlanUpdate,2025-03-06,Success,v1.8.3,NoIlliquids,Prioritize liquidity and down payment savings
A0081,Optimizer,225848,3043196,78158,7.2,2,15,SG,Low,,,PennyStocks;PrivateCredit,1.6,17.4,10.3,Wealth:10y;Estate:20y;Education:6y,10,Directive,Deep,Sharpe;IRR,Chat>App>Phone,true,19:30-06:15,68,106,68,61,Brokerage;OpenBanking;Payroll,4,Human,Rebalance,2025-07-28,Partial,v1.8.6,NoMargin;NoPennyStocks;StopLossDisabled,Enforce tax budget and position caps
A0082,Preserver,74940,648346,48227,6.1,2,10,DE,Low,NoDerivatives;AccreditedOnly,,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,1.0,14.6,6.2,Retirement:15y;Emergency:1y;Debt:2y,15,Concise,Shallow,MaxDD;TaxCost;Sharpe,App>Chat>Phone>Email>In-Person,true,21:00-07:30,74,219,68,62,Brokerage;CreditBureau;OpenBanking,12,None,PlanUpdate,2025-03-06,Success,v2.10.7,NoAutoTradesBelow$1k;NoMargin,Maintain ≥ 12m cash runway and low drawdown
A0083,Preserver,191833,1523549,168482,4.3,3,15,UK,Medium,NoDerivatives;NoIlliquids,,Crypto;LeveragedETFs;PennyStocks,1.0,13.7,6.3,Retirement:15y;Emergency:1y;Education:6y,15,Educational,Medium,Sharpe;MaxDD;TaxCost,Phone>Chat>In-Person>App>Email,false,20:30-08:15,66,213,69,68,Brokerage;OpenBanking,6,Hybrid,PlanUpdate,2025-09-09,Partial,v2.9.2,LimitOrderOnly;NoAutoTradesBelow$1k,Maintain ≥ 12m cash runway and low drawdown
A0084,Stabilizer,102648,451029,34177,5.9,3,12,US,High,,ESGOnly,Crypto;LeveragedETFs;PennyStocks,1.2,11.3,8.7,Retirement:15y;Emergency:1y;Healthcare:8y,15,Educational,Medium,Sharpe;MaxDD;TaxCost,Chat>Phone>In-Person>App,true,22:00-08:30,48,135,41,35,OpenBanking,7,None,PlanUpdate,2025-12-24,Success,v1.10.1,LimitOrderOnly;NoAutoTradesBelow$1k;NoMargin,Keep expenses buffer ≥ 4 months
A0085,Stabilizer,64074,209091,21391,6.5,4,10,CA,Medium,,NoWeapons;ESGOnly,Crypto;LeveragedETFs;PennyStocks,0.9,16.9,8.0,Retirement:15y;Emergency:1y,15,Directive,Medium,MaxDD;TaxCost;Sharpe,App>Email>In-Person>Chat,false,23:15-07:30,55,168,52,49,CreditBureau;OpenBanking,16,Human,AlertAcknowledge,2025-01-30,Failed,v1.9.7,NoIlliquids;NoMargin,Keep expenses buffer ≥ 4 months
A0086,Optimizer,70055,794690,28852,9.3,3,10,US,Low,,NoWeapons,Crypto;PennyStocks,1.7,17.4,10.6,Wealth:10y;Estate:20y;Debt:2y,10,Educational,Medium,Sharpe;MaxDD,In-Person>Chat>Email>App,true,20:30-08:15,67,83,79,79,Brokerage;CreditBureau;OpenBanking,3,Hybrid,Rebalance,2025-12-10,Failed,v2.8.9,NoIlliquids;PauseWhenVIX>30,Enforce tax budget and position caps
A0087,Preserver,73645,1283249,67457,6.9,1,10,US,Medium,,,Crypto;LeveragedETFs;PennyStocks,1.0,16.0,7.4,Retirement:15y;Emergency:1y,15,Concise,Medium,Sharpe;TaxCost;MaxDD,Phone>App>In-Person>Email,true,19:45-07:00,72,238,81,73,Brokerage;CreditBureau;OpenBanking,12,Hybrid,AutoTransfer,2025-08-21,Partial,v2.8.4,NoAutoTradesBelow$1k;NoMargin,Maintain ≥ 12m cash runway and low drawdown
A0088,Preserver,60778,217095,26799,4.6,4,10,IN,Low,,,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,1.2,15.3,7.0,Retirement:15y;Emergency:1y;Healthcare:8y,15,Concise,Medium,Sharpe;TaxCost,App>Email>Phone,false,19:45-07:45,82,170,90,84,Brokerage;CreditBureau;OpenBanking;Payroll,4,None,AutoTransfer,2025-02-28,Success,v2.10.2,NoIlliquids;NoMargin;NoPennyStocks,Maintain ≥ 12m cash runway and low drawdown
A0089,Stabilizer,175709,353765,14640,8.1,2,12,US,Low,NoShortSelling,NoFossilFuel;NoWeapons,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,1.2,12.0,7.5,Retirement:15y;Emergency:1y;Education:6y,15,Collaborative,Deep,TaxCost;Sharpe,In-Person>App>Chat>Email>Phone,true,23:00-07:30,64,90,63,64,OpenBanking,7,Human,AutoTransfer,2025-03-05,Success,v2.10.5,LimitOrderOnly;NoIlliquids,Keep expenses buffer ≥ 4 months
A0090,Builder,71253,279111,16762,9.4,4,10,IN,Low,,NoFossilFuel;ESGOnly,PennyStocks,1.4,14.3,10.0,Home:3y;Retirement:30y,3,Directive,Medium,IRR;MaxDD,App>Chat>Email,true,23:45-07:00,63,71,48,40,OpenBanking,16,Hybrid,PlanUpdate,2025-04-08,Failed,v1.8.9,StopLossDisabled,Prioritize liquidity and down payment savings
A0091,Optimizer,214293,1761978,108845,6.2,4,12,US,Low,NoIlliquids;NoDerivatives,ESGOnly,PennyStocks,1.9,15.4,9.4,Wealth:10y;Estate:20y;Healthcare:8y,10,Educational,Medium,Sharpe;MaxDD,Email>In-Person>App,false,20:30-07:30,61,62,67,62,Brokerage;OpenBanking;Payroll,6,Hybrid,Rebalance,2025-08-19,Success,v2.10.2,PauseWhenVIX>30,Enforce tax budget and position caps
A0092,Preserver,59460,569573,44331,7.6,1,10,CA,Low,NoShortSelling,,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,1.1,9.0,8.7,Retirement:15y;Emergency:1y;Healthcare:8y,15,Concise,Shallow,MaxDD;Sharpe;TaxCost,App>Chat>Phone,true,19:15-07:30,75,183,84,79,Brokerage;OpenBanking;Payroll,14,Human,Rebalance,2025-11-11,Success,v2.10.7,NoAutoTradesBelow$1k;NoIlliquids;NoMargin,Maintain ≥ 12m cash runway and low drawdown
A0093,Preserver,106129,404239,37753,4.1,3,15,SG,Low,NoShortSelling,NoTobacco;NoWeapons,Crypto;LeveragedETFs;PennyStocks,1.0,12.8,7.8,Retirement:15y;Emergency:1y,15,Concise,Medium,MaxDD;TaxCost;Sharpe,Email>In-Person>Phone>App,true,23:00-07:00,83,205,89,90,Brokerage;CreditBureau;OpenBanking,13,None,PlanUpdate,2024-12-29,Success,v2.8.4,LimitOrderOnly;NoIlliquids,Maintain ≥ 12m cash runway and low drawdown
A0094,Builder,112424,201581,11895,13.9,1,15,IN,Low,NoShortSelling;NoIlliquids,,Crypto;LeveragedETFs,1.5,21.7,8.4,Home:3y;Retirement:30y;Education:6y,3,Educational,Deep,MaxDD;IRR,Email>App>In-Person>Phone,true,19:45-06:45,65,100,70,62,CreditBureau;OpenBanking,6,None,AlertAcknowledge,2025-01-13,Success,v2.9.6,NoMargin;NoPennyStocks,Prioritize liquidity and down payment savings
A0095,Explorer,56911,451013,20394,14.7,3,10,US,Low,,NoFossilFuel;ESGOnly,,1.9,28.2,17.4,Business:5y;Travel:2y;Debt:2y,5,Educational,Medium,Sharpe;IRR;MaxDD,In-Person>Chat>Phone,false,23:30-07:15,68,45,69,59,CreditBureau;OpenBanking;Payroll,6,None,Rebalance,2025-11-08,Partial,v1.9.2,NoIlliquids;StopLossDisabled,Allow small experimental sleeve ≤ 3%
A0096,Stabilizer,112765,698129,25202,10.0,1,12,US,Low,AccreditedOnly,,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,1.0,8.6,6.2,Retirement:15y;Emergency:1y,15,Collaborative,Medium,MaxDD;Sharpe;TaxCost,Phone>App>Email>In-Person>Chat,true,20:30-07:45,53,115,44,38,OpenBanking,6,Human,AutoTransfer,2025-04-11,Partial,v1.10.7,LimitOrderOnly;NoMargin;NoPennyStocks,Keep expenses buffer ≥ 4 months
A0097,Explorer,40617,399475,12507,21.3,1,10,IN,Low,NoIlliquids,NoWeapons,,1.6,33.4,12.8,Business:5y;Travel:2y;Healthcare:8y,5,Directive,Medium,IRR;TaxCost;MaxDD,Chat>Phone>App>In-Person,true,19:15-06:15,63,60,59,58,CreditBureau;OpenBanking;Payroll,6,None,AutoTransfer,2025-08-23,Partial,v2.10.5,NoMargin;PauseWhenVIX>30;StopLossDisabled,Allow small experimental sleeve ≤ 3%
A0098,Preserver,57217,437503,40234,5.8,1,10,US,Low,NoDerivatives,,Crypto;LeveragedETFs;PennyStocks,1.0,8.8,6.1,Retirement:15y;Emergency:1y;Debt:2y,15,Concise,Deep,Sharpe;MaxDD,Email>In-Person>App>Phone>Chat,true,21:15-06:45,82,210,88,87,Brokerage;CreditBureau;OpenBanking,14,Hybrid,AlertAcknowledge,2025-11-07,Success,v2.10.1,NoPennyStocks,Maintain ≥ 12m cash runway and low drawdown
A0099,Builder,78490,439978,14247,14.1,1,10,US,Low,NoShortSelling;NoDerivatives,ESGOnly,Crypto,1.4,14.1,9.0,Home:3y;Retirement:30y;Healthcare:8y,3,Educational,Medium,MaxDD;TaxCost;Sharpe,Email>Chat>Phone>In-Person,true,22:45-07:15,64,130,72,66,OpenBanking,15,None,AlertAcknowledge,2025-04-19,Success,v2.9.5,NoIlliquids;NoMargin,Prioritize liquidity and down payment savings
A0100,Explorer,55791,506003,15133,21.7,1,10,US,Medium,,NoFossilFuel;ESGOnly,PrivateCredit,2.0,32.8,16.3,Business:5y;Travel:2y,5,Collaborative,Medium,Sharpe;MaxDD;TaxCost,Email>In-Person>Chat>Phone>App,true,20:15-07:15,57,73,49,37,OpenBanking;Payroll,2,Hybrid,AlertAcknowledge,2025-10-02,Success,v2.9.7,PauseWhenVIX>30,Allow small experimental sleeve ≤ 3%
A0101,Preserver,127621,1583317,78132,4.9,3,12,US,High,NoShortSelling;NoDerivatives,NoWeapons;ESGOnly,Crypto;LeveragedETFs;PennyStocks,1.1,8.1,8.3,Retirement:15y;Emergency:1y;Education:6y,15,Collaborative,Deep,Sharpe;TaxCost;MaxDD,Phone>Email>App>In-Person>Chat,false,21:45-07:15,56,239,57,58,Brokerage;CreditBureau;OpenBanking,4,Human,Rebalance,2025-03-11,Success,v1.9.3,NoMargin;NoPennyStocks;PauseWhenVIX>30;StopLossDisabled,Maintain ≥ 12m cash runway and low drawdown
A0102,Preserver,44749,411741,16328,6.8,2,10,US,Low,,,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,1.2,8.1,5.8,Retirement:15y;Emergency:1y;Healthcare:8y,15,Educational,Medium,Sharpe;TaxCost,Email>App>Phone>Chat>In-Person,true,21:45-07:00,73,197,60,55,Brokerage;OpenBanking,10,Hybrid,PlanUpdate,2025-07-01,Success,v1.10.2,LimitOrderOnly;NoAutoTradesBelow$1k,Maintain ≥ 12m cash runway and low drawdown
A0103,Builder,91173,201679,18375,9.6,1,10,US,Medium,NoDerivatives,,PrivateCredit,1.5,22.1,11.7,Home:3y;Retirement:30y;Healthcare:8y,3,Educational,Medium,MaxDD;Sharpe;IRR,App>Phone>Chat>Email>In-Person,true,22:15-07:45,62,86,57,47,OpenBanking,20,Human,PlanUpdate,2025-06-27,Success,v1.10.6,NoIlliquids;NoPennyStocks;PauseWhenVIX>30,Prioritize liquidity and down payment savings
A0104,Explorer,213040,399968,53933,16.0,1,12,US,Low,,ESGOnly;NoFossilFuel,,1.8,28.1,13.0,Business:5y;Travel:2y;Healthcare:8y,5,Educational,Medium,MaxDD;TaxCost;IRR,Email>App>Chat,true,22:45-07:30,58,58,66,63,OpenBanking,6,None,PlanUpdate,2025-05-06,Success,v2.8.6,PauseWhenVIX>30,Allow small experimental sleeve ≤ 3%
A0105,Preserver,97748,1123910,124389,7.1,2,10,US,High,,ESGOnly;NoFossilFuel,Crypto;LeveragedETFs;PennyStocks,0.9,14.7,8.1,Retirement:15y;Emergency:1y,15,Concise,Medium,Sharpe;TaxCost,In-Person>Chat>App>Phone,true,19:00-06:15,58,161,49,43,Brokerage;OpenBanking,3,Human,PlanUpdate,2025-03-07,Success,v1.9.2,LimitOrderOnly;NoAutoTradesBelow$1k;NoMargin,Maintain ≥ 12m cash runway and low drawdown
A0106,Optimizer,122647,1767608,35575,8.2,2,15,DE,Medium,,,PennyStocks,1.7,15.8,13.0,Wealth:10y;Estate:20y,10,Concise,Deep,IRR;TaxCost;Sharpe,Chat>Phone>Email>In-Person,true,23:30-06:15,55,75,65,55,Brokerage;OpenBanking,2,Hybrid,Rebalance,2025-05-19,Success,v2.9.8,NoIlliquids;StopLossDisabled,Enforce tax budget and position caps
A0107,Stabilizer,78858,299871,31458,6.3,3,10,US,Low,,,Crypto;LeveragedETFs;PennyStocks,1.0,9.8,6.8,Retirement:15y;Emergency:1y;Healthcare:8y,15,Collaborative,Medium,TaxCost;Sharpe,Chat>In-Person>App,true,20:45-07:15,59,140,68,67,CreditBureau;OpenBanking,10,Human,AlertAcknowledge,2025-03-09,Failed,v1.9.7,NoIlliquids;NoMargin,Keep expenses buffer ≥ 4 months
A0108,Stabilizer,33455,165820,21231,7.5,2,10,US,Low,,NoTobacco,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,1.2,10.8,9.0,Retirement:15y;Emergency:1y,15,Collaborative,Deep,MaxDD;TaxCost,Email>In-Person>App>Chat>Phone,false,19:45-08:30,59,178,50,43,OpenBanking;Payroll,13,Human,Rebalance,2025-05-06,Success,v2.8.8,NoAutoTradesBelow$1k,Keep expenses buffer ≥ 4 months
A0109,Builder,80158,122178,14579,11.2,2,10,US,Medium,AccreditedOnly;NoShortSelling,NoFossilFuel,,1.8,18.1,10.8,Home:3y;Retirement:30y;Healthcare:8y,3,Concise,Shallow,MaxDD;Sharpe;IRR,Phone>Email>Chat>App>In-Person,true,22:30-06:15,60,69,50,38,OpenBanking;Payroll,8,Human,PlanUpdate,2025-07-11,Failed,v2.9.9,NoIlliquids;PauseWhenVIX>30,Prioritize liquidity and down payment savings
A0110,Preserver,51939,587551,28766,5.1,4,10,US,Low,NoShortSelling,,Crypto;LeveragedETFs;PennyStocks,1.0,10.9,7.7,Retirement:15y;Emergency:1y;Healthcare:8y,15,Directive,Deep,MaxDD;TaxCost,Email>Chat>In-Person,false,20:30-06:00,82,152,82,75,Brokerage;OpenBanking,7,Human,PlanUpdate,2025-08-11,Success,v2.8.6,NoMargin;StopLossDisabled,Maintain ≥ 12m cash runway and low drawdown
A0111,Stabilizer,61106,225186,18081,6.5,1,10,US,Low,,NoWeapons;ESGOnly,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,0.9,11.6,8.9,Retirement:15y;Emergency:1y,15,Directive,Medium,MaxDD;Sharpe,In-Person>Chat>App>Email>Phone,true,19:15-06:15,68,180,72,71,OpenBanking,20,Human,AlertAcknowledge,2025-04-29,Success,v2.10.8,NoIlliquids;NoMargin;StopLossDisabled,Keep expenses buffer ≥ 4 months
A0112,Builder,115761,555383,22606,8.8,2,12,US,Low,NoDerivatives;NoIlliquids,NoWeapons,,1.7,18.0,11.1,Home:3y;Retirement:30y;Education:6y,3,Concise,Shallow,Sharpe;MaxDD,Email>In-Person>Phone>Chat>App,true,22:00-07:00,71,142,66,61,OpenBanking,15,Hybrid,Rebalance,2025-07-26,Partial,v1.8.1,LimitOrderOnly;NoMargin;StopLossDisabled,Prioritize liquidity and down payment savings
A0113,Optimizer,83482,868865,48254,11.2,1,10,US,Low,NoShortSelling,NoWeapons,PennyStocks;PrivateCredit,1.5,27.6,12.7,Wealth:10y;Estate:20y,10,Collaborative,Medium,Sharpe;TaxCost;IRR,Chat>Email>In-Person>App,true,22:00-07:15,76,98,62,52,Brokerage;OpenBanking,1,Hybrid,AlertAcknowledge,2025-01-08,Success,v2.9.5,NoIlliquids,Enforce tax budget and position caps
A0114,Optimizer,154913,1110719,92315,5.9,4,12,US,Medium,,,PennyStocks,1.8,25.5,13.4,Wealth:10y;Estate:20y;Debt:2y,10,Directive,Medium,TaxCost;IRR,Phone>Chat>Email>App,true,21:00-07:00,67,100,69,59,Brokerage;OpenBanking,5,Hybrid,Rebalance,2025-01-20,Partial,v1.8.3,NoIlliquids;PauseWhenVIX>30,Enforce tax budget and position caps
